Molecule ChEMBL ID,Molecule Name,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units
CHEMBL3658795,,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cscn4)ncc23)ccn1,IC50,'=',0.7445,nM
CHEMBL3658798,,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccno4)ncc23)ccn1,IC50,'=',1.082,nM
CHEMBL3658802,,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccccc4Cl)ncc23)ccn1,IC50,'=',1.296,nM
CHEMBL3658830,,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCCOC4)ncc23)ccn1,IC50,'=',8.616,nM
CHEMBL3658831,,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4CCCCO4)ncc23)ccn1,IC50,'=',1.207,nM
CHEMBL3658833,,CCn1cc(CNC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)cn1,IC50,'=',10.2,nM
CHEMBL3658837,,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccsc4)ncc23)ccn1,IC50,'=',0.3845,nM
CHEMBL3658842,,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ncccc4C)ncc23)ccn1,IC50,'=',1.221,nM
CHEMBL3658847,,COc1cccc(F)c1CNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,IC50,'=',0.3067,nM
CHEMBL3662962,,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCc5[nH]ncc5C4)ncc23)ccn1,IC50,'=',0.805,nM
CHEMBL3662994,,C[C@@H](NC(=O)Nc1ncc2c(-c3ccnc(F)c3)n[nH]c2c1F)c1ccccc1,IC50,'=',0.7282,nM
CHEMBL3663012,,CN1C[C@@H](NC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)[C@H](c2ccccc2)C12COC2,IC50,'=',1.858,nM
CHEMBL3663017,,C[C@@H](NC(=O)Nc1cc2[nH]nc(CNCC(F)F)c2cn1)c1ccccc1,IC50,'=',25.32,nM
CHEMBL3663024,,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)[C@H](C(F)F)[C@@H]4c4ccccc4)ncc23)ccn1,IC50,'=',1.476,nM
CHEMBL3926750,,Nc1ncc(C2CNC(=O)C2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,IC50,'=',24.2,nM
CHEMBL3916271,,COC(=O)C1C[C@@H](c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)c2)CN1,IC50,'=',30.6,nM
CHEMBL4110059,,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(F)c4)c(F)c3)n2)cn1,IC50,'=',1.66,nM
CHEMBL4109833,,Cc1nn(C)cc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cccc(F)c3)c(F)c2)c1,IC50,'=',1.2,nM
CHEMBL4107892,,Cc1cnccc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3ccccc3)cc2)c1,IC50,'=',0.9,nM
CHEMBL3964597,,CO[C@H]1CC[C@H](c2cnc(N)c(-c3ccc(C(=O)NCc4ccccc4)c(F)c3)n2)CC1,IC50,'=',9.42,nM
CHEMBL4110638,,CCn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)cn1,IC50,'=',0.0715,nM
CHEMBL4107833,,Nc1ncc([C@H]2CC[C@H](O)CC2)nc1-c1ccc(C(=O)N[C@H](CO)c2cc(F)cc(Br)c2)c(F)c1,IC50,'=',0.0173,nM
CHEMBL4112672,,Nc1ncc([C@H]2CC[C@@H](O)CC2)nc1-c1ccc(C(=O)N[C@H](CO)c2cccc(I)c2)c(F)c1,IC50,'=',0.193,nM
CHEMBL4115031,,C[C@@H](NC(=O)c1ccc(-c2cc(C3CCOCC3)cnc2N)cc1)c1ccccc1,IC50,'=',16.0,nM
CHEMBL4114552,,C[C@@H](NC(=O)Nc1cc2[nH]nc(S(C)(=O)=O)c2cn1)c1ccccc1,IC50,'=',269.7,nM
CHEMBL4112362,,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(-c3ccnn3C)c12,IC50,'=',23.7,nM
CHEMBL3907982,,CCOc1n[nH]c2cc(NC(=O)NC3CCN(CC(F)(F)F)C3)ncc12,IC50,'=',24.8,nM
CHEMBL3944883,,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)[C@@H]3CCCO3)ncc12,IC50,'=',5.7,nM
CHEMBL3318030,,Cn1cc(-c2cnc3ccc(NC(=O)NCCc4ccccc4)nc3c2)cn1,IC50,'=',733.0,nM
CHEMBL3798163,,O=C(NCCc1ccccc1)c1ccc2[nH]nc(-c3ccncc3)c2c1,IC50,'=',19.4,nM
CHEMBL3799983,,O=C(NC(CO)c1cccc(Cl)c1)c1ccc2[nH]nc(-c3ccc(O)c(F)c3)c2c1,IC50,'=',32.9,nM
CHEMBL3752989,,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)O,IC50,'=',9800.0,nM
CHEMBL3753529,,Cc1ccc(-n2nnc3c(=O)n(CC(=O)NCc4ccc5c(c4)OCO5)cnc32)cc1C,IC50,'=',11000.0,nM
CHEMBL3753412,,NC1=Nc2nc3cc4c(cc3n2C(c2ccc(OCc3cn5ccccc5n3)cc2)N1)OCCCO4,IC50,'=',47000.0,nM
CHEMBL3884616,,C=CC(=O)Oc1ccccc1Nc1nc(Nc2cccc(N3CCOCC3)c2)ncc1Cl,IC50,'=',736.0,nM
CHEMBL3884281,,C=CC(=O)Nc1ccccc1Oc1nc(Nc2cnn(C3CCOCC3)c2)ncc1Cl,IC50,'=',4620.0,nM
CHEMBL3978143,,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@@H](C#CC2CC2)CO)c(F)c1,IC50,'=',84.9,nM
CHEMBL4115307,,CNC[C@@H](NC(=O)c1ccc(-c2nc(C3CCOCC3)cnc2N)cc1F)c1cc(F)cc(Cl)c1,IC50,'=',0.0143,nM
CHEMBL4110654,,CCNC[C@@H](NC(=O)c1ccc(-c2nc([C@H]3CC[C@H](O)CC3)cnc2N)cc1F)c1cccc(Br)c1,IC50,'=',0.0617,nM
CHEMBL3892850,,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)NCc2cnccn2)c(F)c1,IC50,'=',1160.0,nM
CHEMBL3942130,,C[C@H](O)[C@@H](NC(=O)Nc1cc2[nH]nc(OCCO)c2c(CO)n1)c1ccccc1,IC50,'=',0.8,nM
CHEMBL4108153,,COC[C@@H](C)NC(=O)Nc1cc2[nH]nc(OC)c2c(CO)n1,IC50,'=',614.3,nM
CHEMBL3975400,,COc1n[nH]c2cc(NC(=O)NC(C)c3ccc(F)c(F)c3)nc([C@H](C)O)c12,IC50,'=',47.8,nM
CHEMBL3931618,,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C3(O)CCCC3)nc([C@H](C)O)c12,IC50,'=',6.2,nM
CHEMBL4109658,,O=C(Nc1cc2[nH]nc(OCCO)c2cn1)N[C@H](COC(F)F)c1ccccc1,IC50,'=',1.4,nM
CHEMBL4113234,,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCC3CCCCO3)c2cn1)c1ccccc1,IC50,'=',16.8,nM
CHEMBL4109997,,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCOCC3C)c2cn1)c1ccccc1,IC50,'=',1.9,nM
CHEMBL4112481,,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(COCCO)c12,IC50,'=',4.5,nM
CHEMBL4113191,,COc1n[nH]c2cc(NC(=O)N[C@@H]3CCCOc4ccccc43)ncc12,IC50,'=',5.8,nM
CHEMBL4110337,,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccccc3)c3ccco3)ncc12,IC50,'=',208.5,nM
CHEMBL4112503,,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(-c3cnco3)c12,IC50,'=',2.3,nM
CHEMBL3318024,,CCNC(=O)Nc1ccc2ncc(-c3ccc(OC)c(OC)c3)cc2n1,IC50,'=',742.0,nM
CHEMBL3654740,,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(S(C)(=O)=O)cc3)c2cn1)c1ccccc1,IC50,'=',1.333,nM
CHEMBL3654742,,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cnn1,IC50,'=',0.8779,nM
CHEMBL3654761,,COC(C)CNC(=O)c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,IC50,'=',13.38,nM
CHEMBL3654766,,C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCC3(O)CCC3)c2cn1)c1ccccc1,IC50,'=',11.91,nM
CHEMBL3654769,,C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)N(C)C)c2cn1)c1ccccc1,IC50,'=',569.9,nM
CHEMBL3654771,,C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1ccc(F)cc1,IC50,'=',2.433,nM
CHEMBL3654755,,C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCC3(O)CC3)c2cn1)c1ccccc1,IC50,'=',6.378,nM
CHEMBL3639536,,C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCC34CC5CC(C3)C(O)C(C5)C4)c2cn1)c1ccccc1,IC50,'=',14.68,nM
CHEMBL3965624,,C[C@@H](NC(=O)c1ccc(-c2cc([C@H]3CCN(C)C(=O)C3)cnc2N)cc1F)c1cccc(Cl)c1,IC50,'=',3.98,nM
CHEMBL3921309,,C[C@@H](NC(=O)c1ccc(-c2cc([C@H]3CCC(=O)N(C)C3)cnc2N)cc1F)c1cccc(Cl)c1,IC50,'=',1.3,nM
CHEMBL3890880,,CN1C[C@@H](NC(=O)c2ccc(-c3cc(-c4cnn(C)c4)cnc3N)cc2F)[C@H](c2ccc(Cl)c(F)c2)C1,IC50,'=',3280.0,nM
CHEMBL4114147,,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@H](CO)c2cc(F)cc(CF)c2)c(F)c1,IC50,'=',0.01,nM
CHEMBL4110874,,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccccc3)[C@H](O)CO)ncc12,IC50,'=',1254.0,nM
CHEMBL4107232,,COCCOc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)cc3)ncc12,IC50,'=',2.59,nM
CHEMBL3947725,,COCCOc1n[nH]c2cc(NC(=O)NCc3ccc(F)cc3)ncc12,IC50,'=',18.0,nM
CHEMBL4113864,,COc1n[nH]c2cc(NC(=O)N[C@H](CO)c3ccccc3)nc(C)c12,IC50,'=',2.77,nM
CHEMBL3923334,,CCOc1n[nH]c2cc(NC(=O)NCc3ccc(F)cc3)ncc12,IC50,'=',30.29,nM
CHEMBL4106783,,O=C(Nc1ncc2c(OCc3ccncc3)n[nH]c2c1F)N[C@H](CO)c1ccccc1,IC50,'=',0.42,nM
CHEMBL4108198,,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCC(=O)N(C)C)c2cn1)c1ccccc1,IC50,'=',22.62,nM
CHEMBL3901605,,COc1n[nH]c2cc(NC(=O)N[C@@H]3CN(C)C[C@H]3c3ccccc3)ncc12,IC50,'=',4.1,nM
CHEMBL3883384,,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1Cl,IC50,'=',1090.0,nM
CHEMBL3628249,,c1ccc(-c2cnc3[nH]ccc3n2)cc1,IC50,'=',50100.0,nM
CHEMBL3654699,,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cnccn4)ncc23)ccn1,IC50,'=',5.577,nM
CHEMBL3654735,,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(C#N)cc3)c2cn1)c1cccc(Cl)c1,IC50,'=',6.107,nM
CHEMBL4113136,,Cn1nncc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cc(F)cc(Cl)c3)c(F)c2)c1,IC50,'=',0.0547,nM
CHEMBL3675723,,Cn1cc(C(c2ccc(Cl)c(Cl)c2)n2ccc(-c3nc(NC4CCOCC4)ncc3F)cc2=O)cn1,IC50,'=',0.8,nM
CHEMBL4112261,,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC(CO)C3)c2cn1)c1ccccc1,IC50,'=',2.7,nM
CHEMBL4108056,,NC[C@@H](NC(=O)c1ccc(-c2nc([C@H]3CC[C@H](O)CC3)cnc2N)cc1F)c1cc(F)cc(I)c1,IC50,'=',0.00837,nM
CHEMBL4108747,,CNC[C@@H](NC(=O)c1ccc(-c2nc([C@H]3CC[C@H](OC)CC3)cnc2N)cc1F)c1cc(F)cc(Br)c1,IC50,'=',0.0205,nM
CHEMBL4108962,,CNC[C@@H](NC(=O)c1ccc(-c2nc([C@H]3CC[C@H](O)CC3)cnc2N)cc1F)c1cc(F)cc(Br)c1,IC50,'=',0.0183,nM
CHEMBL4113613,,CCNC[C@@H](NC(=O)c1ccc(-c2nc(C3CCOCC3)cnc2N)cc1F)c1cccc(Br)c1,IC50,'=',0.0248,nM
CHEMBL4109811,,Nc1ncc(C2CCC(F)(F)CC2)nc1-c1ccc(C(=O)N[C@H](CO)c2cccc(Cl)c2)c(F)c1,IC50,'=',0.105,nM
CHEMBL4110204,,Nc1ncc([C@@H]2CC[C@@H](O)C(F)(F)C2)nc1-c1ccc(C(=O)N[C@H](CO)c2cc(F)cc(Br)c2)c(F)c1,IC50,'=',0.0261,nM
CHEMBL4115001,,Nc1ncc([C@@H]2CC[C@@H](O)[C@H](O)C2)nc1-c1ccc(C(=O)N[C@H](CO)c2cc(F)cc(I)c2)c(F)c1,IC50,'=',0.00431,nM
CHEMBL3946846,,Nc1ncc([C@H]2CC[C@@H](O)[C@@H](O)C2)nc1-c1ccc(C(=O)N[C@H](CO)c2cc(F)cc(Br)c2)c(F)c1,IC50,'=',0.218,nM
CHEMBL3893222,,CCn1ncc2cc3nc(c21)CCCO[C@@H]([C@@H](C)O)[C@@H](c1ccccc1)NC(=O)N3,IC50,'=',687.3,nM
CHEMBL4113826,,C[C@@H](NC(=O)Nc1cc2[nH]nc(OC[C@@H](O)C(F)(F)F)c2cn1)c1ccccc1,IC50,'=',32.9,nM
CHEMBL4110859,,COCc1nc(NC(=O)N[C@H](COC)c2ccccc2)cc2[nH]nc(OC)c12,IC50,'=',15.0,nM
CHEMBL4113084,,COCCOc1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccccc3)ncc12,IC50,'=',1.21,nM
CHEMBL4115279,,COC(C)(C)COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,IC50,'=',27.8,nM
CHEMBL3398608,,O=C(Nc1ccc(O)c(F)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,IC50,'=',2670.0,nM
CHEMBL3398602,,COc1ncc(-c2ccc(N3CCN(C(=O)CN4CC[C@@H](C(=O)Nc5ccc(O)c(Cl)c5)C4)CC3)cc2)cn1,IC50,'=',71.0,nM
CHEMBL3967841,,Cc1cccc(CNC(=O)c2ccc(-c3nc(C4CCOCC4)cnc3N)cc2F)n1,IC50,'=',19.4,nM
CHEMBL4114471,,Nc1ncc([C@@H]2CCC(F)(F)[C@@H](O)C2)nc1-c1ccc(C(=O)N[C@H](CO)c2cccc(Cl)c2)c(F)c1,IC50,'=',0.179,nM
CHEMBL3398605,,O=C(Nc1ccc(O)c(C(F)(F)F)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,IC50,'=',100.0,nM
CHEMBL3962242,,CCn1ncc2cc3nc(c21)CCCO[C@@H]([C@H](C)O)[C@@H](c1ccccc1)NC(=O)N3,IC50,'=',4.107,nM
CHEMBL3925782,,CCn1ncc2cc3nc(c21)C[C@H](O)COC[C@H](c1ccc(Cl)c(F)c1)NC(=O)N3,IC50,'=',5.088,nM
CHEMBL3628253,,COc1ccc(-c2cnc3[nH]ccc3n2)cc1,IC50,'=',89700.0,nM
CHEMBL3628377,,CCn1cc(-c2c[nH]c3ncc(-c4ccncc4)nc23)cn1,IC50,'=',149.0,nM
CHEMBL3628383,,c1ccc(Cn2cc(-c3c[nH]c4ncc(-c5ccncc5)nc34)cn2)cc1,IC50,'=',37.0,nM
CHEMBL1922115,,CCC(O)[C@@H](CC)Nc1nc(NCc2ccccn2)c2ncn(C(C)C)c2n1,IC50,'=',230000.0,nM
CHEMBL1922200,,CCC(O)[C@@H](CC)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,IC50,'=',103000.0,nM
CHEMBL1922205,,CCC(O)[C@H](CC)Nc1nc(NCc2ccccn2)c2ncn(C(C)C)c2n1,IC50,'=',80000.0,nM
CHEMBL3942407,,COCCOc1n[nH]c2cc(NC(=O)NC(C)c3ccc(OC)cc3)ncc12,IC50,'=',9.2,nM
CHEMBL3298675,,CC(=O)Nc1ncc2c(n1)CN(C(=O)N[C@H](CO)c1ccc(F)c(Cl)c1)CC2,IC50,'=',93.0,nM
CHEMBL3298674,,CC(C)Nc1ncc2c(n1)CN(C(=O)NCc1cccc(F)c1)CC2,IC50,'=',2611.0,nM
CHEMBL3695625,,CCNC(=O)Nc1ccc2ncc(-c3cccc(C(=O)O)c3)nc2n1,IC50,'=',1900.0,nM
CHEMBL4108214,,C[C@@H](NC(=O)Nc1cc2[nH]nc(N[C@H]3COC[C@H]3F)c2cn1)c1ccccc1,IC50,'=',0.8,nM
CHEMBL4211744,,CS[C@@]1(C(=O)Nc2ccc3[nH]nc(-c4ccc(F)cc4)c3c2)CCN(CC(=O)N2CCC(c3ccc(-c4ncccn4)cc3)CC2)C1,IC50,'=',23.0,nM
CHEMBL4208597,,Cc1cnc(NC2CCOCC2)nc1,IC50,'=',4600.0,nM
CHEMBL4205466,,Clc1cnc(NC2CCOCC2)nc1,IC50,'=',3200.0,nM
CHEMBL4206737,,O=C(CN1Cc2ccc(-c3nc(NC4CCOCC4)ncc3Cl)cc2C1=O)N[C@@H](CO)c1ccccc1,IC50,'=',40.0,nM
CHEMBL2312649,,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1,IC50,'=',30000.0,nM
CHEMBL3654796,,COC[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1cc(F)ccn1,IC50,'=',116.8,nM
CHEMBL3577566,,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccc(C)cc4)cc3)N=C2c2ccccc2)c1,IC50,'=',3.2,nM
CHEMBL3799819,,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3ccccc3)c2)c(Cl)cn1,IC50,'=',15.9,nM
CHEMBL3799863,,O=C(NCCc1cccc(Cl)c1)c1ccc2[nH]nc(-c3ccncc3)c2c1,IC50,'=',424.6,nM
CHEMBL3798401,,Cc1cc(-c2n[nH]c3ccc(C(=O)N[C@H](C)c4c(Cl)cccc4Cl)cc23)ccn1,IC50,'=',632.0,nM
CHEMBL4109712,,Cc1nn(C(F)F)cc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cc(F)cc(C(F)F)c3)c(F)c2)c1,IC50,'=',0.0312,nM
CHEMBL4115643,,Cc1c(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(C(F)F)c4)c(F)c3)c2)cnn1C,IC50,'=',0.0371,nM
CHEMBL4109963,,CC(=O)N[C@H]1CC[C@@H](c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)n2)CC1,IC50,'=',1.11,nM
CHEMBL4115458,,Nc1ncc(C2CCS(=O)(=O)CC2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,IC50,'=',33.3,nM
CHEMBL4113787,,Nc1ncc(N2CCOCC2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,IC50,'=',20.6,nM
CHEMBL4108217,,COCC1CN(c2n[nH]c3cc(NC(=O)N[C@H](COC)c4ccccc4)ncc23)C1,IC50,'=',3.7,nM
CHEMBL4114250,,C[C@@H](NC(=O)Nc1cc2[nH]nc(N[C@H](C)c3ccccn3)c2cn1)c1ccccc1,IC50,'=',13.4,nM
CHEMBL4107899,,C[C@@H](NC(=O)Nc1cc2[nH]nc(N)c2cn1)c1ccccc1,IC50,'=',1.79,nM
CHEMBL4115339,,C[C@@H](NC(=O)c1ccc(-c2cc(-c3cnnn3C)cnc2N)cc1F)c1cccc(Cl)c1,IC50,'=',0.221,nM
CHEMBL4089159,,COC(=O)C1=C(Nc2ccccc2Cl)O/C(=C\c2c[nH]c3ncccc23)C1=O,IC50,'=',61.0,nM
CHEMBL3902203,,CN1C[C@@H](c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)CC1=O,IC50,'=',5.32,nM
CHEMBL3917319,,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@@H]2CCCN(S(=O)(=O)c3ccccc3)C2)c(F)c1,IC50,'=',45.9,nM
CHEMBL1922218,,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@H](C)O,IC50,'=',23000.0,nM
CHEMBL3654764,,C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)N[C@@H]3CCN(O)C3=O)c2cn1)c1ccccc1,IC50,'=',102.9,nM
CHEMBL3703711,,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](C)c4ccc(F)cc4)ncc23)ccn1,IC50,'=',0.342,nM
CHEMBL3654693,,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cncn4C)ncc23)ccn1,IC50,'=',14.19,nM
CHEMBL3654732,,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)c1ccc(F)c(Cl)c1,IC50,'=',1.907,nM
CHEMBL3654737,,Cc1cc(-c2n[nH]c3c(Br)c(NC(=O)N[C@H](C)c4ccc(Cl)cc4)ncc23)ccn1,IC50,'=',455.1,nM
CHEMBL3960363,,CN(Cc1ccccc1)C(=O)c1ccc(-c2nc(C3CCOCC3)cnc2N)cc1F,IC50,'=',31.2,nM
CHEMBL3675701,,O=c1cc(-c2ccnc(N[C@H]3CCOC[C@H]3F)n2)ccn1[C@H](CO)c1ccc(Cl)c(F)c1,IC50,'=',3.2,nM
CHEMBL4108136,,CCNc1n[nH]c2c(C)c(NC(=O)N[C@H](C)c3ccccc3)ncc12,IC50,'=',38.82,nM
CHEMBL1651521,,COc1cc(O)c2c(c1)CCC[C@H](O)CC(=O)/C=C\C[C@H](C)OC2=O,IC50,'=',6400.0,nM
CHEMBL4112519,,Nc1ncc([C@H]2CC[C@H](O)CC2)nc1-c1ccc(C(=O)N[C@H](CO)c2cc(F)cc(C(F)F)c2)c(F)c1,IC50,'=',0.0435,nM
CHEMBL4106865,,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,IC50,'=',0.544,nM
CHEMBL4110069,,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N2COC[C@@H]2c2ccccc2)cc1,IC50,'=',107.0,nM
CHEMBL4107465,,COC(=O)N1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)c2)C1,IC50,'=',64.1,nM
CHEMBL4106855,,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)[C@H](O)CO)ncc12,IC50,'=',3.5,nM
CHEMBL3798700,,O=C(NC(CO)c1cccc(Cl)c1)c1ccc2[nH]nc(C3CCOCC3)c2c1,IC50,'=',297.0,nM
CHEMBL3752694,,COc1cc2nc(NC(=O)c3csc(COc4ccc(F)cc4)n3)sc2cc1OC,IC50,'=',82000.0,nM
CHEMBL4108435,,O=C(Nc1cc2[nH]nc(OCC(F)F)c2cn1)N[C@H]1CN(C(=O)CO)C[C@@H]1c1ccccc1,IC50,'=',43.0,nM
CHEMBL4107946,,COC(=O)N1C[C@H](NC(=O)Nc2cc3[nH]nc(OCC(F)F)c3cn2)[C@@H](c2ccccc2)C1,IC50,'=',1260.0,nM
CHEMBL4107749,,CC(=O)N1C[C@H](NC(=O)Nc2cc3[nH]nc(OCC(F)F)c3cn2)[C@@H](c2ccccc2)C1,IC50,'=',73.6,nM
CHEMBL3654836,,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4C4CC4)ncc23)ccn1,IC50,'=',8.269,nM
CHEMBL3703715,,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](CO)c4ccccc4)ncc23)ccn1,IC50,'=',0.3922,nM
CHEMBL3654705,,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(C(F)(F)F)cc4)ncc23)ccn1,IC50,'=',6.52,nM
CHEMBL3654708,,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)c1ccc(Cl)cc1,IC50,'=',1.842,nM
CHEMBL3654731,,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnc(N)nc3)c2cn1)c1ccc(F)c(Cl)c1,IC50,'=',3.114,nM
CHEMBL3654772,,O=C(NCc1ccccc1)Nc1cc2[nH]nc(C3CC3)c2cn1,IC50,'=',17.4,nM
CHEMBL3654780,,C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1ccc(Cl)cc1,IC50,'=',10.37,nM
CHEMBL1288128,,O=C(Cc1cccc2cnccc12)Nc1scnc1-c1nc[nH]n1,IC50,'=',24000.0,nM
CHEMBL3297853,,COC[C@@H](NC(=O)N1CCc2cnc(NC(C)C)nc2C1)c1ccc(F)c(Cl)c1,IC50,'=',11.0,nM
CHEMBL3298982,,O=C(N[C@H](CO)c1ccc(Cl)c(Cl)c1)N1CCc2cnc(NC3CCOCC3)nc2C1,IC50,'=',1.0,nM
CHEMBL3298310,,CC[C@@H](NC(=O)N1CCc2cnc(N[C@@H](C)CO)nc2C1)c1ccc(Cl)c(Cl)c1,IC50,'=',23.0,nM
CHEMBL4112491,,CC(CO)Nc1ncc2ccc(C(=O)N[C@@H](c3ccc(Cl)c(F)c3)c3cnn(C)c3)cc2n1,IC50,'=',1.2,nM
CHEMBL4110007,,Cn1cc([C@@H](NC(=O)c2ccc3cnc(N[C@@H]4CCO[C@H](CO)C4)nc3c2)c2ccc(Cl)c(F)c2)cn1,IC50,'=',1.4,nM
CHEMBL3940016,,COc1ccc([C@H](NC(=O)c2ccc3cnc(NC4CS(=O)(=O)C4)nc3c2)c2cnn(C)c2)cc1F,IC50,'=',52.8,nM
CHEMBL3663112,,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(OC(F)(F)F)cc3)c2cn1)c1ccccc1,IC50,'=',13.2,nM
CHEMBL3663117,,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cc(CO)on3)c2cn1)c1ccccn1,IC50,'=',19.67,nM
CHEMBL395080,,COc1cc(-c2ccc3c(c2)Nc2ccc(CC(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N,IC50,'=',5000.0,nM
