MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,MaxAbsPartialCharge,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,Chi2v,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA4,PEOE_VSA7,PEOE_VSA8,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA7,SlogP_VSA8,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA5,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState8,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumHAcceptors,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,fr_ArN,fr_Ar_N,fr_COO2,fr_C_O_noCOO,fr_NH0,fr_NH2,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_halide,fr_amide,fr_aniline,fr_aryl_methyl,fr_ether,fr_furan,fr_halogen,fr_imide,fr_para_hydroxylation,fr_phenol,fr_phos_acid,fr_piperzine,fr_pyridine,fr_sulfonamd
0.851347665828614,0.007861923743462918,0.2220154551689132,0.38316663839019127,0.14653485826662335,0.6840232203773429,0.4800238551469731,0.5664846138270354,0.43676113080693213,0.36520490052304844,0.26568288090817394,0.2766813454212028,0.7786581346018167,0.4900846617577434,0.25392653745289784,0.22328737011956587,0.3329192238719083,0.21052631578947362,0.0,0.5828122588300948,0.23640983627801995,0.0,0.3428296304379912,0.18653799630145337,0.18744233148406783,0.22735002912185312,0.2173747085126561,0.1346277866900987,0.12471546982621654,0.09668055273430094,0.16666666666666666,0.2405384422800348,0.2757682396075359,0.0,0.08853985601897954,0.3506189440067654,0.20402721620542033,0.21676554023248262,0.48234828417391934,0.1717609975615502,0.3011589508809969,0.11908993749549296,0.286863848083388,0.05419160536838652,0.34236901598884567,0.40198511166253104,0.0,0.16666666666666666,0.125,0.28,0.2727272727272727,0.25,0.125,0.0,0.0,0.0,0.2631578947368421,0.14285714285714285,0.16666666666666666,0.5,0.0,0.0,0.2631578947368421,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8561149278368051,0.003938534313636712,0.2216331428627507,0.38316663839019127,0.14653485907225092,0.6831261763247376,0.4907789949411907,0.5552762142557159,0.4369089433920781,0.3504662877428282,0.26568300021144564,0.2765075591919195,0.7796149202659957,0.4993287271571042,0.2652328682675215,0.22328737011956587,0.3274264503230669,0.21052631578947362,0.0,0.5828122588300948,0.23640983627801995,0.0,0.39182197038052363,0.18653799630145337,0.18744233148406783,0.22735002912185312,0.2663861757589842,0.06699591674716562,0.12471546982621654,0.09668055273430094,0.16666666666666666,0.2388274476183418,0.27576823960753594,0.0,0.08853985601897954,0.3506189440067654,0.20402721620542033,0.21676554023248262,0.5631774574947612,0.1717609975615502,0.3011589508809969,0.12041811149202446,0.2892138212932767,0.054718996805609134,0.4232538865193314,0.42187500000000006,0.0,0.16666666666666666,0.125,0.28,0.2727272727272727,0.25,0.125,0.0,0.0,0.0,0.2631578947368421,0.14285714285714285,0.16666666666666666,0.5,0.0,0.0,0.2631578947368421,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8289964782946873,0.023387729968772218,0.22732512186393994,0.38316663839019127,0.146534850666843,0.6842104783047951,0.46829788449300414,0.568892543340481,0.43635815930933974,0.38232851559073566,0.2656816424616878,0.27705693833995654,0.7138707895911307,0.5995137815299835,0.20891779373827818,0.19377991141109024,0.1947716436465976,0.15789473684210523,0.0,0.5802103832514686,0.19727719865651205,0.0,0.35245500729775564,0.2453431903456182,0.18744233148406783,0.22735002912185312,0.21880047051565019,0.13399183349433125,0.12471546982621654,0.09668055273430094,0.16666666666666666,0.220018604642054,0.14919246140736098,0.0,0.08853985601897954,0.29171253075098585,0.23603144906232879,0.3694673092765617,0.48234828417391934,0.1717609975615502,0.23073767556370092,0.09032422402132233,0.23806477275460897,0.053933802083941274,0.4440116787208851,0.5192307692307693,0.0,0.16666666666666666,0.125,0.19999999999999998,0.21818181818181817,0.25,0.125,0.0,0.0,0.0,0.21052631578947367,0.14285714285714285,0.16666666666666666,0.5,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8414094512573685,0.031079259543218822,0.2181626998562799,0.3831666347379814,0.1465348527403683,0.6110230540348329,0.38414061185521775,0.5910342183864534,0.4369001902052494,0.37759463187873177,0.26568185479481665,0.2824044623032771,0.5934075038713555,0.5287926924499928,0.2389261390130032,0.12753990331942566,0.1947716436465976,0.10526315789473681,0.25,0.3276217560409046,0.19727719865651205,0.1679695080590555,0.43217113826673786,0.17544803948023982,0.14339252973810562,0.11547248182762203,0.2893756896638579,0.0,0.25636591415130416,0.0,0.16666666666666666,0.13829711385720286,0.1619970280873484,0.0,0.0,0.23280611749520638,0.23297106217933433,0.20666788508181969,0.5665604237277418,0.1717609975615502,0.22372394887472885,0.0921154333314327,0.20035777069021207,0.11282018860495771,0.3525355014652772,0.4655172413793104,0.2,0.0,0.125,0.19999999999999998,0.21818181818181817,0.0,0.125,0.0,0.0,0.0,0.15789473684210525,0.14285714285714285,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7158102607038587,0.20710285709990137,0.7509588767865328,0.3687720407909155,0.5809376699219148,0.8590772356460654,0.1906047598102154,0.8245987733627107,0.3024614816780402,0.6873684124099213,0.4468408011483972,0.2885569221498225,0.5214534095430221,0.539728100502378,0.11839155423077742,0.08852237612542693,0.0,0.052631578947368404,0.0,0.2577923783678162,0.03913263762150785,0.16284655500655815,0.2075107019424396,0.0995254308562885,0.04877743641946148,0.09954064549459547,0.021642785639661575,0.20444955115773006,0.24943093965243307,0.09668055273430094,0.3333333333333333,0.113174644425996,0.12034072364653779,0.0,0.0,0.117812826511559,0.11392806641465932,0.13323814094620157,0.37586385862732036,0.26169209658364234,0.140842550634592,0.09153576714498395,0.08217029927736468,0.029700762984250235,0.18793191536866158,0.21862348178137644,0.0,0.0,0.0,0.24000000000000002,0.14545454545454545,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.14285714285714285,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7252153983439908,0.14528500755691398,0.8465157250571539,0.34336502166395977,0.01520221501096461,0.840782460012699,0.14397527259000964,0.8383808389701697,0.10977760783421076,0.7564058130842601,0.10826029267039883,0.39826755838113936,0.45486841134958494,0.569927607494774,0.046799922667443136,0.06262746275430792,0.06279536362699235,0.0,0.25,0.0,0.07981148062256865,0.0,0.26006167072783853,0.23013199366054665,0.044805573533648016,0.0,0.0743592521748775,0.12205759713340436,0.12471546982621654,0.1146846144976413,0.16666666666666666,0.04257472574630647,0.0,0.0,0.0,0.0589064132557795,0.038656585107833104,0.14333579609686453,0.0,0.14449944908968707,0.070421275317296,0.032599839201037595,0.057845737939804964,0.022920719713108564,0.3068892144887442,0.25961538461538464,0.0,0.0,0.0,0.07999999999999999,0.10909090909090909,0.0,0.0,0.0,0.14285714285714285,0.0,0.05263157894736842,0.14285714285714285,0.0,0.0,0.0,0.0,0.05263157894736842,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.8037798807876773,0.26486111033597914,0.3809675408307659,0.333698210503208,0.15571064166578677,0.6584550408109724,0.4080405066749402,0.5624642337515318,0.4335607282606224,0.5317866805263711,0.31256456866804383,0.432399469371776,0.6739470056573658,0.3906402208839242,0.19134413179291665,0.05901491741695129,0.1443188804310162,0.08930516148540218,0.0,0.0,0.0,0.13743061874674978,0.21964419797623547,0.24404298102546443,0.08350912549831428,0.0,0.0889924963302446,0.2692555733801974,0.24943093965243307,0.0,0.3333333333333333,0.13277332509791875,0.07891848243789439,0.0,0.14887674893061129,0.10342233438286061,0.03203604465850892,0.51491363158547,0.05486785973611658,0.050891838908498285,0.21493760616444393,0.23410782835715577,0.020821150271838396,0.012635917741490144,0.2684274894898801,0.36346153846153845,0.0,0.3333333333333333,0.25,0.19999999999999998,0.05454545454545454,0.25,0.125,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5
0.7653841740226094,0.12124187411607744,0.6811796882980681,0.29636856752513974,0.016719601808688422,0.5245979513186931,0.6036884322293063,0.5419478420450421,0.5737191004538018,0.5151294659301278,0.09912165047317212,0.22884014614385462,0.6673610970956305,0.5259928941149908,0.181440239334073,0.15214281341339256,0.13506023297670677,0.0,0.0,0.5,0.0,0.0,0.37777250903418236,0.23347359678051444,0.0,0.11547248182762203,0.31682459508788346,0.0676318699429331,0.0,0.0,0.0,0.14039552920884152,0.1873868847928273,0.0,0.0,0.24329197141078843,0.1981384453224073,0.21687922864905906,0.1359943462837393,0.05097281997480618,0.21126382595188803,0.09785812458549267,0.08805723234107074,0.13748621340581332,0.5761288994187319,0.6230769230769231,0.0,0.5,0.375,0.24000000000000002,0.10909090909090909,0.25,0.125,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8347596001326756,0.020216198369227743,0.22733623446029438,0.38316663839019127,0.1465348515588876,0.6837149424445279,0.4822015934139088,0.5699116606669925,0.4365994319129771,0.38666629263224417,0.2656818485278535,0.2770489613673606,0.7820140640721425,0.4749616854390465,0.22572347262273607,0.19377991141109024,0.1947716436465976,0.21052631578947362,0.0,0.3276217560409046,0.23640983627801995,0.0,0.3488963784548892,0.2453431903456182,0.18744233148406783,0.22735002912185312,0.23963843721983538,0.13399183349433125,0.12471546982621654,0.0,0.16666666666666666,0.24015221378282253,0.18694229754081182,0.0,0.08853985601897954,0.29171253075098585,0.19320256207957745,0.5221690783206406,0.48234828417391934,0.1717609975615502,0.23073767556370092,0.09046477539584942,0.24093022955694698,0.058127683472817465,0.38440844148856523,0.54,0.0,0.3333333333333333,0.25,0.24000000000000002,0.19999999999999998,0.5,0.25,0.0,0.0,0.0,0.21052631578947367,0.14285714285714285,0.16666666666666666,0.5,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8299113351718215,0.01985511754172326,0.22770411988697914,0.38316663839019127,0.14653485056279422,0.6837201407783695,0.4682249430701766,0.5690518438546763,0.436444483159931,0.3897260871749473,0.2656816435569249,0.27703680697946254,0.7138707895911307,0.5995137815299835,0.21563966521191796,0.16065990736525795,0.1947716436465976,0.21052631578947362,0.0,0.3276217560409046,0.23640983627801995,0.0,0.39788871839742157,0.24413693397964661,0.13964482157136596,0.22735002912185312,0.2671119609566786,0.06699591674716562,0.12471546982621654,0.0,0.16666666666666666,0.19733071118269901,0.18694229754081182,0.0,0.08853985601897954,0.29171253075098585,0.23522041982234548,0.44508837440427695,0.48234828417391934,0.12715750652778932,0.23073767556370092,0.09035698204957152,0.23868788237205923,0.03971865728334718,0.4414755968800751,0.54,0.0,0.16666666666666666,0.125,0.19999999999999998,0.23636363636363636,0.25,0.125,0.0,0.0,0.0,0.21052631578947367,0.14285714285714285,0.16666666666666666,0.5,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8725910188628861,0.025884339490537915,0.2232994572687481,0.38316663839019127,0.14653486265322832,0.6828120794000583,0.4741856464056824,0.5417206965444872,0.43739753018662064,0.37966996048837176,0.2656835143073445,0.27699021136983815,0.8096038076630054,0.42640331856051084,0.31748052876875044,0.16065990736525795,0.1947716436465976,0.21052631578947362,0.0,0.3276217560409046,0.276402516387475,0.0,0.4276303046204252,0.43523713736373065,0.18369462331732817,0.22735002912185312,0.2903081986845396,0.13399183349433125,0.12471546982621654,0.0,0.16666666666666666,0.2362671919153796,0.2900027066569762,0.0,0.08853985601897954,0.29171253075098585,0.19568261245558383,0.6763304861533682,0.42514570102141463,0.16826372609452966,0.23073767556370092,0.09157476830188627,0.2569180863756731,0.04191467611525638,0.43732994461491415,0.3994082840236686,0.0,0.16666666666666666,0.125,0.24000000000000002,0.34545454545454546,0.25,0.125,0.0,0.0,0.0,0.21052631578947367,0.2857142857142857,0.16666666666666666,0.5,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7895772450120724,0.3175980385970548,0.7988474407322965,0.1499235973182086,0.18480129050361802,0.9665905677071773,0.2135984162778628,0.7656040296620046,0.24877112958672054,0.7418451049582167,0.13995291480171435,0.6483149203592959,0.6051268933461433,0.5183460231266102,0.07407830668998801,0.06624000809166457,0.18201171206780745,0.05299830085030143,0.0,0.0,0.04161504226403138,0.3218575445374324,0.05505908795943036,0.059043907757881764,0.27089578820217425,0.0,0.07482550668521834,0.10885145438094256,0.0,0.44310947641074955,0.0,0.08556170981653353,0.0,0.3333333333333333,0.0,0.053941307207275926,0.03953780736676165,0.3348465961662213,0.07234326327614508,0.3420004410202509,0.17246709265550575,0.07553804581300318,0.059100496498604674,0.08617191503874694,0.3426157330517274,0.22252747252747246,0.0,0.0,0.0,0.24000000000000002,0.09090909090909091,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.7142857142857142,0.0,0.0,0.5,0.0,0.0,1.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7452540928753815,0.09920670550599488,0.8489976858439847,0.35914902867910103,0.15481917271836473,0.6224591421341099,0.29086993814008966,0.7722172323655236,0.35186490033447404,0.7318758911246641,0.2256633661186136,0.39821531902509016,0.5700904745913769,0.5447025714835263,0.0798428307730807,0.0649302226898151,0.06279536362699235,0.0,0.25,0.0,0.03913263762150785,0.0,0.2640273994070663,0.09983335201163444,0.0,0.0,0.09662298088205679,0.05442572719047128,0.12471546982621654,0.1146846144976413,0.16666666666666666,0.020514046349450327,0.10110880562687645,0.0,0.0,0.12164598570539421,0.07628139147820441,0.06698304876570084,0.19684378901585226,0.04460349103376087,0.0,0.0,0.050063403062644674,0.09297920620939219,0.18793191536866158,0.2769230769230769,0.2,0.0,0.125,0.07999999999999999,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
