Names	total	elements
		CHEMBL108170
		CHEMBL439071
		CHEMBL3651205
		CHEMBL223873
		CHEMBL198084
		CHEMBL4642089
		CHEMBL3651201
		CHEMBL460074
		CHEMBL312148
		CHEMBL230719
		CHEMBL475414
		CHEMBL432649
		CHEMBL19598
		CHEMBL134354
		CHEMBL3084838
		CHEMBL3651234
		CHEMBL310313
		CHEMBL1933756
		CHEMBL2111833
		CHEMBL3980630
		CHEMBL76202
		CHEMBL308385
		CHEMBL230509
		CHEMBL388859
		CHEMBL102976
		CHEMBL102000
		CHEMBL352652
		CHEMBL2092743
		CHEMBL1088028
		CHEMBL3651223
		CHEMBL516062
		CHEMBL130871
		CHEMBL1087978
		CHEMBL529217
		CHEMBL339893
		CHEMBL4859689
		CHEMBL262212
		CHEMBL3648015
		CHEMBL1080930
		CHEMBL3936257
		CHEMBL3651271
		CHEMBL327820
		CHEMBL81975
		CHEMBL455384
		CHEMBL4517070
		CHEMBL25186
		CHEMBL3651212
		CHEMBL3799221
		CHEMBL250021
		CHEMBL511451
		CHEMBL3648025
		CHEMBL77068
		CHEMBL3936935
		CHEMBL321569
		CHEMBL230654
		CHEMBL3651216
		CHEMBL2069949
		CHEMBL4762379
		CHEMBL4750009
		CHEMBL405059
		CHEMBL308164
		CHEMBL296844
		CHEMBL1271642
		CHEMBL470925
		CHEMBL331979
		CHEMBL500149
		CHEMBL312454
		CHEMBL440847
		CHEMBL356002
		CHEMBL69240
		CHEMBL473155
		CHEMBL354289
		CHEMBL266404
		CHEMBL3651279
		CHEMBL287306
		CHEMBL303238
		CHEMBL318429
		CHEMBL1779749
		CHEMBL3904850
		CHEMBL1796183
		CHEMBL5077961
		CHEMBL418693
		CHEMBL3658099
		CHEMBL377481
		CHEMBL216693
		CHEMBL128991
		CHEMBL417764
		CHEMBL171423
		CHEMBL3658094
		CHEMBL556746
		CHEMBL1791357
		CHEMBL472038
		CHEMBL80651
		CHEMBL182201
		CHEMBL104071
		CHEMBL1076202
		CHEMBL4062498
		CHEMBL24745
		CHEMBL440160
		CHEMBL57467
		CHEMBL1791376
		CHEMBL284997
		CHEMBL3781102
		CHEMBL6881
		CHEMBL419082
		CHEMBL145229
		CHEMBL3771306
		CHEMBL372552
		CHEMBL78455
		CHEMBL3648051
		CHEMBL3823451
		CHEMBL222548
		CHEMBL387093
		CHEMBL107071
		CHEMBL3770802
		CHEMBL5094511
		CHEMBL358264
		CHEMBL286258
		CHEMBL576218
		CHEMBL240158
		CHEMBL317693
		CHEMBL1087636
		CHEMBL3648044
		CHEMBL260114
		CHEMBL58627
		CHEMBL3894106
		CHEMBL230816
		CHEMBL390943
		CHEMBL474834
		CHEMBL3426891
		CHEMBL1796191
		CHEMBL499346
		CHEMBL3658114
		CHEMBL1082959
		CHEMBL427544
		CHEMBL59538
		CHEMBL314568
		CHEMBL3770649
		CHEMBL263245
		CHEMBL3648058
		CHEMBL4640401
		CHEMBL302824
		CHEMBL1642275
		CHEMBL106442
		CHEMBL431342
		CHEMBL4643586
		CHEMBL474825
		CHEMBL454473
		CHEMBL220348
		CHEMBL3695573
		CHEMBL402673
		CHEMBL230792
		CHEMBL4437669
		CHEMBL379975
		CHEMBL286758
		CHEMBL50371
		CHEMBL355759
		CHEMBL3426240
		CHEMBL3824228
		CHEMBL451860
		CHEMBL458352
		CHEMBL249821
		CHEMBL210246
		CHEMBL4103954
		CHEMBL458441
		CHEMBL434578
		CHEMBL4475369
		CHEMBL76813
		CHEMBL4537568
		CHEMBL2069944
		CHEMBL105056
		CHEMBL482499
		CHEMBL1081090
		CHEMBL465465
		CHEMBL352877
		CHEMBL492809
		CHEMBL2070053
		CHEMBL169043
		CHEMBL45683
		CHEMBL3934547
		CHEMBL558475
		CHEMBL65844
		CHEMBL1791362
		CHEMBL1171261
		CHEMBL3960592
		CHEMBL26166
		CHEMBL4574265
		CHEMBL3823861
		CHEMBL3648006
		CHEMBL3901815
		CHEMBL1779746
		CHEMBL209045
		CHEMBL293319
		CHEMBL306785
		CHEMBL1683295
		CHEMBL484311
		CHEMBL565061
		CHEMBL198752
		CHEMBL3309834
		CHEMBL4463781
		CHEMBL1765559
		CHEMBL2070071
		CHEMBL181405
		CHEMBL2070061
		CHEMBL1085316
		CHEMBL1933738
		CHEMBL3921479
		CHEMBL1160754
		CHEMBL1087127
		CHEMBL294619
		CHEMBL3347418
		CHEMBL67529
		CHEMBL1790815
		CHEMBL4090858
		CHEMBL404595
		CHEMBL2070078
		CHEMBL360937
		CHEMBL3651268
		CHEMBL2069940
		CHEMBL3648055
		CHEMBL311318
		CHEMBL169797
		CHEMBL433046
		CHEMBL484907
		CHEMBL13321
		CHEMBL3612749
		CHEMBL197715
		CHEMBL208861
		CHEMBL99724
		CHEMBL169202
		CHEMBL3632719
		CHEMBL304052
		CHEMBL1076476
		CHEMBL314627
		CHEMBL340914
		CHEMBL305621
		CHEMBL195382
		CHEMBL2070084
		CHEMBL3215571
		CHEMBL399268
		CHEMBL40912
		CHEMBL379517
		CHEMBL416444
		CHEMBL516072
		CHEMBL1098363
		CHEMBL3425518
		CHEMBL457077
		CHEMBL496505
		CHEMBL24124
		CHEMBL478629
		CHEMBL1642293
		CHEMBL338194
		CHEMBL245769
		CHEMBL13085
		CHEMBL1087513
		CHEMBL293595
		CHEMBL260306
		CHEMBL104414
		CHEMBL498947
		CHEMBL1683301
		CHEMBL3651259
		CHEMBL130106
		CHEMBL3651292
		CHEMBL13690
		CHEMBL3900554
		CHEMBL3959997
		CHEMBL177616
		CHEMBL1084411
		CHEMBL3109401
		CHEMBL566850
		CHEMBL169186
		CHEMBL3426234
		CHEMBL1084028
		CHEMBL425389
		CHEMBL1791368
		CHEMBL173799
		CHEMBL223912
		CHEMBL272233
		CHEMBL130751
		CHEMBL474237
		CHEMBL3658087
		CHEMBL295528
		CHEMBL3347453
		CHEMBL1779752
		CHEMBL2070068
		CHEMBL389422
		CHEMBL4548584
		CHEMBL305234
		CHEMBL56109
		CHEMBL2205381
		CHEMBL685
		CHEMBL69237
		CHEMBL3732214
		CHEMBL551264
		CHEMBL77412
		CHEMBL426229
		CHEMBL83490
		CHEMBL3769685
		CHEMBL421929
		CHEMBL384640
		CHEMBL469935
		CHEMBL559068
		CHEMBL1221768
		CHEMBL130931
		CHEMBL426161
		CHEMBL250623
		CHEMBL3651246
		CHEMBL550281
		CHEMBL108004
		CHEMBL119388
		CHEMBL1076193
		CHEMBL13424
		CHEMBL275062
		CHEMBL3651209
		CHEMBL1277990
		CHEMBL305966
		CHEMBL3954137
		CHEMBL1765554
		CHEMBL1933760
		CHEMBL1076437
		CHEMBL3426223
		CHEMBL3658111
		CHEMBL461768
		CHEMBL2070067
		CHEMBL355102
		CHEMBL421440
		CHEMBL2069937
		CHEMBL390957
		CHEMBL3648010
		CHEMBL2177736
		CHEMBL436968
		CHEMBL227699
		CHEMBL171125
		CHEMBL1085317
		CHEMBL268069
		CHEMBL1160318
		CHEMBL134191
		CHEMBL334891
		CHEMBL3651287
		CHEMBL415625
		CHEMBL432130
		CHEMBL564008
		CHEMBL3648036
		CHEMBL3732618
		CHEMBL495306
		CHEMBL79876
		CHEMBL3695593
		CHEMBL1081436
		CHEMBL398279
		CHEMBL3956619
		CHEMBL4780637
		CHEMBL3922900
		CHEMBL419428
		CHEMBL1221767
		CHEMBL1221415
		CHEMBL220912
		CHEMBL3695590
		CHEMBL507056
		CHEMBL3920935
		CHEMBL67647
		CHEMBL4764836
		CHEMBL1813790
		CHEMBL3426218
		CHEMBL2069951
		CHEMBL3770980
		CHEMBL539739
		CHEMBL459877
		CHEMBL304746
		CHEMBL71205
		CHEMBL4787718
		CHEMBL448348
		CHEMBL2070049
		CHEMBL214253
		CHEMBL268825
		CHEMBL107277
		CHEMBL78555
		CHEMBL19717
		CHEMBL1093756
		CHEMBL4108687
		CHEMBL1791365
		CHEMBL275513
		CHEMBL4069387
		CHEMBL297523
		CHEMBL336314
		CHEMBL3953685
		CHEMBL102217
		CHEMBL306655
		CHEMBL419914
		CHEMBL108332
		CHEMBL218738
		CHEMBL3629013
		CHEMBL514652
		CHEMBL77032
		CHEMBL128704
		CHEMBL47203
		CHEMBL385723
		CHEMBL3706662
		CHEMBL430417
		CHEMBL218597
		CHEMBL223147
		CHEMBL302113
		CHEMBL4642587
		CHEMBL231235
		CHEMBL41633
		CHEMBL1076196
		CHEMBL1933759
		CHEMBL4756763
		CHEMBL3973916
		CHEMBL2069955
		CHEMBL336957
		CHEMBL286993
		CHEMBL103838
		CHEMBL2011303
		CHEMBL407143
		CHEMBL3919491
		CHEMBL4060191
		CHEMBL1221822
		CHEMBL3899391
		CHEMBL334364
		CHEMBL1173310
		CHEMBL517956
		CHEMBL412218
		CHEMBL250625
		CHEMBL3658124
		CHEMBL4530401
		CHEMBL1271532
		CHEMBL378042
		CHEMBL4878274
		CHEMBL608738
		CHEMBL387641
		CHEMBL25954
		CHEMBL470732
		CHEMBL39181
		CHEMBL374868
		CHEMBL57393
		CHEMBL230718
		CHEMBL3648065
		CHEMBL387795
		CHEMBL5269280
		CHEMBL1790813
		CHEMBL2011293
		CHEMBL24555
		CHEMBL3658106
		CHEMBL3797590
		CHEMBL4088414
		CHEMBL2096880
		CHEMBL2070065
		CHEMBL3426227
		CHEMBL3651257
		CHEMBL1085240
		CHEMBL3651275
		CHEMBL3964270
		CHEMBL1173660
		CHEMBL311114
		CHEMBL59110
		CHEMBL1779739
		CHEMBL1089405
		CHEMBL3651243
		CHEMBL70942
		CHEMBL474998
		CHEMBL335025
		CHEMBL5268244
		CHEMBL77261
		CHEMBL213100
		CHEMBL1642272
		CHEMBL3944700
		CHEMBL4850733
		CHEMBL267322
		CHEMBL422797
		CHEMBL3695577
		CHEMBL558752
		CHEMBL75868
		CHEMBL323564
		CHEMBL335628
		CHEMBL286072
		CHEMBL3651269
		CHEMBL408030
		CHEMBL564235
		CHEMBL221582
		CHEMBL129968
		CHEMBL3985876
		CHEMBL4075954
		CHEMBL161385
		CHEMBL475263
		CHEMBL322689
		CHEMBL218656
		CHEMBL3892167
		CHEMBL3648060
		CHEMBL3648014
		CHEMBL211417
		CHEMBL306012
		CHEMBL1173388
		CHEMBL2070082
		CHEMBL334689
		CHEMBL394518
		CHEMBL410296
		CHEMBL471914
		CHEMBL2382011
		CHEMBL3658089
		CHEMBL3651253
		CHEMBL3824089
		CHEMBL1261
		CHEMBL1642281
		CHEMBL301676
		CHEMBL1791367
		CHEMBL3984798
		CHEMBL4462060
		CHEMBL2205387
		CHEMBL3651281
		CHEMBL66442
		CHEMBL196889
		CHEMBL528330
		CHEMBL106840
		CHEMBL394765
		CHEMBL305639
		CHEMBL1172709
		CHEMBL443800
		CHEMBL355282
		CHEMBL451790
		CHEMBL4744995
		CHEMBL57556
		CHEMBL58882
		CHEMBL413955
		CHEMBL266188
		CHEMBL352992
		CHEMBL3651200
		CHEMBL3898242
		CHEMBL80510
		CHEMBL261744
		CHEMBL131725
		CHEMBL197744
		CHEMBL340177
		CHEMBL230829
		CHEMBL339770
		CHEMBL4065140
		CHEMBL212143
		CHEMBL68114
		CHEMBL1933733
		CHEMBL13318
		CHEMBL4756120
		CHEMBL385956
		CHEMBL1173735
		CHEMBL385563
		CHEMBL43577
		CHEMBL1083022
		CHEMBL411163
		CHEMBL1173553
		CHEMBL129143
		CHEMBL3823104
		CHEMBL132963
		CHEMBL1084268
		CHEMBL1173484
		CHEMBL308344
		CHEMBL306019
		CHEMBL429525
		CHEMBL2036006
		CHEMBL80765
		CHEMBL374376
		CHEMBL418274
		CHEMBL3681278
		CHEMBL1082403
		CHEMBL279466
		CHEMBL24060
		CHEMBL3822591
		CHEMBL516498
		CHEMBL22598
		CHEMBL3347637
		CHEMBL294420
		CHEMBL452965
		CHEMBL3912970
		CHEMBL2070056
		CHEMBL81261
		CHEMBL2111834
		CHEMBL260963
		CHEMBL230615
		CHEMBL490984
		CHEMBL4787515
		CHEMBL54382
		CHEMBL301271
		CHEMBL129596
		CHEMBL365906
		CHEMBL473250
		CHEMBL420477
		CHEMBL4213775
		CHEMBL23327
		CHEMBL3695581
		CHEMBL3730067
		CHEMBL181639
		CHEMBL1933749
		CHEMBL567068
		CHEMBL278495
		CHEMBL1683293
		CHEMBL88009
		CHEMBL260956
		CHEMBL318519
		CHEMBL3981956
		CHEMBL551229
		CHEMBL464351
		CHEMBL3898648
		CHEMBL4102392
		CHEMBL4086945
		CHEMBL3104853
		CHEMBL1173298
		CHEMBL24231
		CHEMBL420941
		CHEMBL47787
		CHEMBL4592277
		CHEMBL258677
		CHEMBL312269
		CHEMBL366029
		CHEMBL431167
		CHEMBL3918561
		CHEMBL1224207
		CHEMBL450015
		CHEMBL168146
		CHEMBL100651
		CHEMBL4867844
		CHEMBL398610
		CHEMBL227753
		CHEMBL380085
		CHEMBL1080299
		CHEMBL1076474
		CHEMBL259247
		CHEMBL3907479
		CHEMBL338413
		CHEMBL1790805
		CHEMBL584915
		CHEMBL55742
		CHEMBL4442889
		CHEMBL432543
		CHEMBL4453645
		CHEMBL2069950
		CHEMBL3972709
		CHEMBL384031
		CHEMBL79328
		CHEMBL26128
		CHEMBL4467948
		CHEMBL4436308
		CHEMBL3648061
		CHEMBL445893
		CHEMBL1933752
		CHEMBL346499
		CHEMBL231524
		CHEMBL4067196
		CHEMBL71210
		CHEMBL7942
		CHEMBL1790812
		CHEMBL427047
		CHEMBL264803
		CHEMBL3648048
		CHEMBL2030561
		CHEMBL1790809
		CHEMBL2059365
		CHEMBL310080
		CHEMBL3108913
		CHEMBL328034
		CHEMBL218281
		CHEMBL1791363
		CHEMBL148732
		CHEMBL475413
		CHEMBL509941
		CHEMBL167033
		CHEMBL250821
		CHEMBL3891402
		CHEMBL277697
		CHEMBL1088372
		CHEMBL4637172
		CHEMBL267213
		CHEMBL3695584
		CHEMBL42136
		CHEMBL454973
		CHEMBL101917
		CHEMBL230272
		CHEMBL4094646
		CHEMBL3651221
		CHEMBL3426220
		CHEMBL213356
		CHEMBL3941384
		CHEMBL218160
		CHEMBL4791496
		CHEMBL218386
		CHEMBL4640297
		CHEMBL284362
		CHEMBL430090
		CHEMBL1090672
		CHEMBL3648021
		CHEMBL4870513
		CHEMBL304304
		CHEMBL4470506
		CHEMBL3658116
		CHEMBL287555
		CHEMBL578006
		CHEMBL61967
		CHEMBL1779747
		CHEMBL302981
		CHEMBL3973192
		CHEMBL311574
		CHEMBL1791373
		CHEMBL406685
		CHEMBL59850
		CHEMBL4796309
		CHEMBL553695
		CHEMBL357488
		CHEMBL304290
		CHEMBL1683299
		CHEMBL408655
		CHEMBL45149
		CHEMBL197094
		CHEMBL3936603
		CHEMBL171745
		CHEMBL171368
		CHEMBL230613
		CHEMBL3945901
		CHEMBL46785
		CHEMBL169643
		CHEMBL1087212
		CHEMBL230830
		CHEMBL122744
		CHEMBL599993
		CHEMBL3658092
		CHEMBL128158
		CHEMBL4065764
		CHEMBL83774
		CHEMBL76625
		CHEMBL3658097
		CHEMBL1933739
		CHEMBL1796189
		CHEMBL297011
		CHEMBL56645
		CHEMBL419171
		CHEMBL379733
		CHEMBL336949
		CHEMBL556669
		CHEMBL413418
		CHEMBL388136
		CHEMBL323453
		CHEMBL3648019
		CHEMBL215726
		CHEMBL3780219
		CHEMBL335284
		CHEMBL1933742
		CHEMBL250019
		CHEMBL358866
		CHEMBL44577
		CHEMBL384877
		CHEMBL1765549
		CHEMBL3651210
		CHEMBL3941474
		CHEMBL1683292
		CHEMBL431407
		CHEMBL181285
		CHEMBL3651236
		CHEMBL213988
		CHEMBL470991
		CHEMBL4872654
		CHEMBL2069946
		CHEMBL1642286
		CHEMBL1172960
		CHEMBL3890213
		CHEMBL1796193
		CHEMBL2312185
		CHEMBL2042135
		CHEMBL2112639
		CHEMBL56671
		CHEMBL124333
		CHEMBL1796188
		CHEMBL2070055
		CHEMBL137653
		CHEMBL420190
		CHEMBL270085
		CHEMBL293334
		CHEMBL178787
		CHEMBL3949485
		CHEMBL413526
		CHEMBL462170
		CHEMBL3943340
		CHEMBL1779736
		CHEMBL3651208
		CHEMBL2387003
		CHEMBL3651226
		CHEMBL3651204
		CHEMBL3949420
		CHEMBL2069939
		CHEMBL137715
		CHEMBL4642128
		CHEMBL1214134
		CHEMBL359728
		CHEMBL3651261
		CHEMBL41773
		CHEMBL515982
		CHEMBL4858720
		CHEMBL102765
		CHEMBL12732
		CHEMBL3958095
		CHEMBL135074
		CHEMBL4087915
		CHEMBL78794
		CHEMBL4069866
		CHEMBL517647
		CHEMBL3935126
		CHEMBL2069936
		CHEMBL304284
		CHEMBL168462
		CHEMBL84179
		CHEMBL223360
		CHEMBL1084302
		CHEMBL1085995
		CHEMBL3108998
		CHEMBL3770299
		CHEMBL4460150
		CHEMBL4069991
		CHEMBL193695
		CHEMBL3648018
		CHEMBL82431
		CHEMBL75182
		CHEMBL504805
		CHEMBL558557
		CHEMBL4649346
		CHEMBL420473
		CHEMBL76201
		CHEMBL3651249
		CHEMBL4743192
		CHEMBL1097700
		CHEMBL3933807
		CHEMBL417006
		CHEMBL3426219
		CHEMBL431249
		CHEMBL2069959
		CHEMBL249820
		CHEMBL172299
		CHEMBL458440
		CHEMBL1642266
		CHEMBL100825
		CHEMBL166650
		CHEMBL428888
		CHEMBL3651229
		CHEMBL299724
		CHEMBL510891
		CHEMBL3658101
		CHEMBL316967
		CHEMBL1765557
		CHEMBL172450
		CHEMBL7052
		CHEMBL3905001
		CHEMBL3681314
		CHEMBL359464
		CHEMBL4473820
		CHEMBL378962
		CHEMBL3695592
		CHEMBL370800
		CHEMBL308245
		CHEMBL1779740
		CHEMBL1933755
		CHEMBL381206
		CHEMBL2070070
		CHEMBL70594
		CHEMBL3142986
		CHEMBL1076468
		CHEMBL3695583
		CHEMBL2069941
		CHEMBL1790816
		CHEMBL215682
		CHEMBL425371
		CHEMBL192052
		CHEMBL2011296
		CHEMBL311913
		CHEMBL3949262
		CHEMBL2011304
		CHEMBL295902
		CHEMBL2070069
		CHEMBL3921959
		CHEMBL1791356
		CHEMBL1079424
		CHEMBL4460793
		CHEMBL3769459
		CHEMBL3648028
		CHEMBL26124
		CHEMBL3923175
		CHEMBL565801
		CHEMBL3648039
		CHEMBL2036005
		CHEMBL541265
		CHEMBL4857583
		CHEMBL370371
		CHEMBL1076477
		CHEMBL2010872
		CHEMBL2070077
		CHEMBL323405
		CHEMBL488659
		CHEMBL3824233
		CHEMBL1277989
		CHEMBL406658
		CHEMBL24262
		CHEMBL3800481
		CHEMBL24754
		CHEMBL3651272
		CHEMBL77067
		CHEMBL373179
		CHEMBL397692
		CHEMBL436509
		CHEMBL308734
		CHEMBL3347419
		CHEMBL4452185
		CHEMBL102550
		CHEMBL1933744
		CHEMBL2070062
		CHEMBL2347053
		CHEMBL260138
		CHEMBL215847
		CHEMBL179955
		CHEMBL3938312
		CHEMBL486370
		CHEMBL67271
		CHEMBL297359
		CHEMBL211191
		CHEMBL4753941
		CHEMBL511495
		CHEMBL3347602
		CHEMBL2205382
		CHEMBL367933
		CHEMBL4098707
		CHEMBL211460
		CHEMBL3648052
		CHEMBL3639569
		CHEMBL389031
		CHEMBL69827
		CHEMBL4869199
		CHEMBL3969828
		CHEMBL249819
		CHEMBL422240
		CHEMBL310193
		CHEMBL393150
		CHEMBL1642284
		CHEMBL69174
		CHEMBL132014
		CHEMBL3648020
		CHEMBL1271641
		CHEMBL318300
		CHEMBL1090979
		CHEMBL3622137
		CHEMBL3935885
		CHEMBL181408
		CHEMBL425492
		CHEMBL309270
		CHEMBL407516
		CHEMBL300138
		CHEMBL1086680
		CHEMBL105005
		CHEMBL4787093
		CHEMBL334979
		CHEMBL1173247
		CHEMBL1076436
		CHEMBL556670
		CHEMBL424262
		CHEMBL1221769
		CHEMBL566174
		CHEMBL2069954
		CHEMBL3982153
		CHEMBL559069
		CHEMBL2216823
		CHEMBL311449
		CHEMBL7350
		CHEMBL403990
		CHEMBL307769
		CHEMBL199202
		CHEMBL3894318
		CHEMBL2036010
		CHEMBL3651196
		CHEMBL564726
		CHEMBL169079
		CHEMBL454440
		CHEMBL1683302
		CHEMBL3695574
		CHEMBL217961
		CHEMBL4740515
		CHEMBL100172
		CHEMBL57143
		CHEMBL3695588
		CHEMBL2070052
		CHEMBL598911
		CHEMBL346901
		CHEMBL2064381
		CHEMBL107423
		CHEMBL304362
		CHEMBL216105
		CHEMBL274146
		CHEMBL2059361
		CHEMBL1796190
		CHEMBL413629
		CHEMBL1790417
		CHEMBL1791359
		CHEMBL1271480
		CHEMBL413670
		CHEMBL197538
		CHEMBL270490
		CHEMBL3426224
		CHEMBL421872
		CHEMBL193751
		CHEMBL268031
		CHEMBL3769900
		CHEMBL212668
		CHEMBL329886
		CHEMBL21156
		CHEMBL261174
		CHEMBL1080294
		CHEMBL577269
		CHEMBL475156
		CHEMBL1076470
		CHEMBL215943
		CHEMBL24540
		CHEMBL3648007
		CHEMBL292929
		CHEMBL3648041
		CHEMBL3930202
		CHEMBL4649103
		CHEMBL3702566
		CHEMBL200217
		CHEMBL3899497
		CHEMBL239996
		CHEMBL230815
		CHEMBL304745
		CHEMBL1796185
		CHEMBL511157
		CHEMBL370773
		CHEMBL328229
		CHEMBL67259
		CHEMBL327958
		CHEMBL1080475
		CHEMBL389451
		CHEMBL174819
		CHEMBL4791998
		CHEMBL301663
		CHEMBL3921542
		CHEMBL1765561
		CHEMBL79274
		CHEMBL2382020
		CHEMBL1173115
		CHEMBL551031
		CHEMBL24382
		CHEMBL75969
		CHEMBL2205392
		CHEMBL4060757
		CHEMBL24336
		CHEMBL3906362
		CHEMBL3612750
		CHEMBL169725
		CHEMBL3651217
		CHEMBL336644
		CHEMBL3648056
		CHEMBL3823255
		CHEMBL301143
		CHEMBL3651233
		CHEMBL340350
		CHEMBL78393
		CHEMBL1088027
		CHEMBL76937
		CHEMBL211845
		CHEMBL1765558
		CHEMBL218042
		CHEMBL261188
		CHEMBL3651213
		CHEMBL1173422
		CHEMBL194835
		CHEMBL1933730
		CHEMBL3143231
		CHEMBL1765553
		CHEMBL2070085
		CHEMBL421025
		CHEMBL3651293
		CHEMBL1087216
		CHEMBL4213003
		CHEMBL135042
		CHEMBL219260
		CHEMBL4436957
		CHEMBL288999
		CHEMBL1779743
		CHEMBL397936
		CHEMBL25826
		CHEMBL3651288
		CHEMBL263769
		CHEMBL1276317
		CHEMBL218411
		CHEMBL73937
		CHEMBL339856
		CHEMBL80171
		CHEMBL3648070
		CHEMBL218317
		CHEMBL2382022
		CHEMBL3950258
		CHEMBL250213
		CHEMBL3958081
		CHEMBL591457
		CHEMBL133031
		CHEMBL3426235
		CHEMBL3695568
		CHEMBL3658117
		CHEMBL3651265
		CHEMBL67608
		CHEMBL470336
		CHEMBL1085733
		CHEMBL306380
		CHEMBL128241
		CHEMBL320372
		CHEMBL198868
		CHEMBL3658088
		CHEMBL3109011
		CHEMBL295601
		CHEMBL1791377
		CHEMBL218842
		CHEMBL340944
		CHEMBL1791369
		CHEMBL487759
		CHEMBL3658093
		CHEMBL1088429
		CHEMBL195419
		CHEMBL78698
		CHEMBL292819
		CHEMBL4107779
		CHEMBL1173311
		CHEMBL435910
		CHEMBL426953
		CHEMBL383316
		CHEMBL286467
		CHEMBL424839
		CHEMBL4217649
		CHEMBL296103
		CHEMBL4638783
		CHEMBL4753185
		CHEMBL386921
		CHEMBL100551
		CHEMBL3901628
		CHEMBL23311
		CHEMBL3957923
		CHEMBL3651254
		CHEMBL3651245
		CHEMBL279193
		CHEMBL2070066
		CHEMBL214346
		CHEMBL3651242
		CHEMBL557332
		CHEMBL3582441
		CHEMBL43773
		CHEMBL3651258
		CHEMBL3824021
		CHEMBL488840
		CHEMBL185409
		CHEMBL80558
		CHEMBL57446
		CHEMBL169851
		CHEMBL24811
		CHEMBL390367
		CHEMBL390479
		CHEMBL481968
		CHEMBL3733302
		CHEMBL419653
		CHEMBL3651294
		CHEMBL1083023
		CHEMBL211399
		CHEMBL132358
		CHEMBL4442593
		CHEMBL1301731
		CHEMBL56230
		CHEMBL24648
		CHEMBL2205384
		CHEMBL168862
		CHEMBL1076195
		CHEMBL272888
		CHEMBL598912
		CHEMBL487431
		CHEMBL222035
		CHEMBL3651289
		CHEMBL199107
		CHEMBL194664
		CHEMBL1779750
		CHEMBL3648035
		CHEMBL287276
		CHEMBL168560
		CHEMBL2070083
		CHEMBL291914
		CHEMBL512666
		CHEMBL385898
		CHEMBL554084
		CHEMBL4442601
		CHEMBL2036007
		CHEMBL4556686
		CHEMBL1082404
		CHEMBL104532
		CHEMBL3695580
		CHEMBL355353
		CHEMBL1160752
		CHEMBL505830
		CHEMBL108333
		CHEMBL60254
		CHEMBL3648053
		CHEMBL3651266
		CHEMBL211647
		CHEMBL3915286
		CHEMBL195046
		CHEMBL428640
		CHEMBL245968
		CHEMBL2036008
		CHEMBL1076480
		CHEMBL4638092
		CHEMBL493940
		CHEMBL3945209
		CHEMBL323017
		CHEMBL1765564
		CHEMBL375433
		CHEMBL526547
		CHEMBL1796187
		CHEMBL47202
		CHEMBL131245
		CHEMBL3651195
		CHEMBL1172710
		CHEMBL1933751
		CHEMBL348743
		CHEMBL293068
		CHEMBL3769990
		CHEMBL336958
		CHEMBL1779741
		CHEMBL141704
		CHEMBL128858
		CHEMBL13480
		CHEMBL410892
		CHEMBL337737
		CHEMBL300549
		CHEMBL414159
		CHEMBL3104854
		CHEMBL167890
		CHEMBL1173736
		CHEMBL395666
		CHEMBL1187
		CHEMBL1271533
		CHEMBL3085229
		CHEMBL1173225
		CHEMBL24447
		CHEMBL105576
		CHEMBL250423
		CHEMBL6796
		CHEMBL569064
		CHEMBL3947281
		CHEMBL3904339
		CHEMBL4781937
		CHEMBL1079422
		CHEMBL3770409
		CHEMBL1933550
		CHEMBL379080
		CHEMBL3971588
		CHEMBL470731
		CHEMBL3956774
		CHEMBL133644
		CHEMBL3935024
		CHEMBL1765552
		CHEMBL70360
		CHEMBL3893816
		CHEMBL239160
		CHEMBL2069947
		CHEMBL497754
		CHEMBL3889939
		CHEMBL397998
		CHEMBL2370829
		CHEMBL135267
		CHEMBL1172769
		CHEMBL1076194
		CHEMBL3905685
		CHEMBL24394
		CHEMBL231316
		CHEMBL3648038
		CHEMBL214894
		CHEMBL506033
		CHEMBL4073069
		CHEMBL400402
		CHEMBL2382019
		CHEMBL3695578
		CHEMBL190981
		CHEMBL456294
		CHEMBL251015
		CHEMBL4106978
		CHEMBL1202927
		CHEMBL3976548
		CHEMBL3648013
		CHEMBL1779738
		CHEMBL3639468
		CHEMBL375904
		CHEMBL1683304
		CHEMBL3951753
		CHEMBL213762
		CHEMBL59073
		CHEMBL3981567
		CHEMBL3651276
		CHEMBL598523
		CHEMBL107177
		CHEMBL1779748
		CHEMBL1087524
		CHEMBL410295
		CHEMBL311740
		CHEMBL304340
		CHEMBL3426239
		CHEMBL240207
		CHEMBL1791370
		CHEMBL294668
		CHEMBL493883
		CHEMBL334539
		CHEMBL3926692
		CHEMBL3823620
		CHEMBL285443
		CHEMBL3658113
		CHEMBL3651284
		CHEMBL2070089
		CHEMBL301845
		CHEMBL128462
		CHEMBL44942
		CHEMBL309277
		CHEMBL499623
		CHEMBL45177
		CHEMBL4633069
		CHEMBL75974
		CHEMBL1240829
		CHEMBL433805
		CHEMBL26438
		CHEMBL386661
		CHEMBL70659
		CHEMBL567678
		CHEMBL259627
		CHEMBL301639
		CHEMBL24720
		CHEMBL388807
		CHEMBL526135
		CHEMBL1796181
		CHEMBL279003
		CHEMBL223971
		CHEMBL306929
		CHEMBL133929
		CHEMBL4632839
		CHEMBL422625
		CHEMBL26404
		CHEMBL1088681
		CHEMBL1642280
		CHEMBL1791360
		CHEMBL370633
